school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,data_source,sleep_hours,mobile_social_hours,core_ability,Math_marks,Math_self_rating,Science_marks,Science_self_rating,Social_Science_marks,Social_Science_self_rating,English_marks,English_self_rating,Hindi_marks,Hindi_self_rating,Total_marks,Average_marks
GP,M,15,R,GT3,T,2,3,at_home,services,course,mother,1,2,0,yes,no,yes,yes,yes,yes,no,no,4,4,4,1,1,1,0,real_uci_base,7.5,4.0,51.589847802508295,60,3,51,3,41,3,55,4,57,2,264,52.8
GP,M,17,R,LE3,T,1,2,other,other,reputation,mother,1,1,3,no,no,no,no,yes,yes,no,no,2,2,2,3,3,5,14,real_uci_base,7.3,5.2,20.0,27,2,34,3,12,1,16,1,20,2,109,21.8
GP,F,18,R,GT3,T,1,1,at_home,other,course,mother,3,1,3,no,yes,no,yes,no,yes,no,no,5,2,5,1,5,4,6,real_uci_base,8.3,3.7,20.0,31,1,13,2,15,2,26,2,6,1,91,18.2
GP,M,16,R,GT3,T,2,2,at_home,other,course,mother,3,1,0,no,no,no,no,no,yes,no,no,4,2,2,1,2,3,4,real_uci_base,7.6,3.3,39.158373372977735,47,4,43,3,22,3,46,3,27,3,185,37.0
GP,M,16,U,GT3,T,3,3,other,services,course,father,1,2,1,no,yes,no,no,yes,yes,yes,yes,4,5,5,4,4,5,0,real_uci_base,7.7,8.0,28.84630384667713,33,3,47,2,21,2,46,2,37,3,184,36.8
GP,M,16,U,LE3,T,1,2,health,services,course,mother,2,1,2,no,no,no,no,no,yes,yes,no,4,4,5,3,5,5,0,real_uci_base,7.4,6.6,20.0,22,2,19,2,28,2,18,1,21,2,108,21.6
GP,M,17,R,LE3,T,2,1,at_home,other,course,mother,2,1,1,no,no,yes,yes,yes,no,yes,yes,3,3,2,2,2,5,8,real_uci_base,7.2,5.0,24.54327490704869,23,3,23,3,15,1,17,1,31,2,109,21.8
GP,M,17,R,GT3,T,3,2,other,other,course,mother,2,2,2,yes,yes,no,no,yes,yes,yes,yes,4,4,4,1,4,3,4,real_uci_base,7.1,6.2,32.471686785386574,34,2,33,3,36,2,21,2,32,3,156,31.2
GP,M,15,U,LE3,T,1,2,other,other,course,mother,2,1,0,no,no,no,yes,yes,yes,no,no,4,4,4,2,4,5,2,real_uci_base,7.9,4.6,43.07828249251538,49,4,53,4,52,3,44,2,46,3,244,48.8
GP,M,16,U,GT3,T,1,3,at_home,services,course,father,1,1,1,no,no,no,no,yes,no,yes,no,5,3,3,1,4,2,2,real_uci_base,7.3,6.4,21.51897471937168,13,1,34,2,12,1,16,1,10,1,85,17.0
GP,M,17,R,LE3,T,1,1,other,services,course,mother,4,2,0,no,no,no,yes,yes,no,no,yes,5,3,5,1,5,5,0,real_uci_base,7.5,3.4,54.75985350533014,56,3,40,2,59,4,56,4,52,3,263,52.6
GP,M,17,U,GT3,T,3,2,services,services,course,mother,2,1,3,no,yes,no,yes,no,no,no,no,4,5,2,1,1,2,10,real_uci_base,9.2,6.2,20.0,39,2,29,3,27,2,18,1,16,2,129,25.8
GP,M,16,U,GT3,T,2,2,other,other,course,father,1,2,0,no,no,no,no,yes,no,yes,no,4,3,5,2,4,4,0,real_uci_base,7.9,5.0,44.48682395099088,48,3,36,2,37,3,49,2,60,3,230,46.0
GP,F,16,U,GT3,T,4,2,health,services,home,father,1,2,0,no,no,no,no,yes,yes,yes,yes,4,2,3,1,1,3,0,real_uci_base,7.0,4.6,59.24114925736995,63,4,69,4,67,3,53,3,62,4,314,62.8
GP,F,16,U,GT3,T,2,2,other,other,home,mother,1,2,0,no,yes,no,no,no,yes,yes,no,5,1,5,1,1,4,0,real_uci_base,7.9,4.8,51.97101057554481,68,4,50,2,45,3,51,2,64,4,278,55.6
GP,F,16,U,GT3,T,4,4,health,health,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,4,2,1,1,3,0,real_uci_base,7.1,5.9,58.21602226049001,59,4,69,3,51,2,65,3,57,3,301,60.2
GP,M,16,U,GT3,T,3,4,other,other,course,father,3,1,1,no,yes,no,yes,no,yes,yes,no,3,4,5,2,4,2,4,real_uci_base,6.2,5.3,24.473009558270206,5,1,13,2,15,3,26,2,27,3,86,17.2
GP,M,16,U,GT3,T,1,0,other,other,reputation,mother,2,2,0,no,yes,no,yes,yes,yes,yes,yes,4,3,2,1,1,3,0,real_uci_base,6.6,5.3,36.20136128479254,37,2,43,3,22,3,40,3,42,3,184,36.8
GP,M,17,U,LE3,T,4,4,teacher,other,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,4,4,1,3,5,0,real_uci_base,6.1,8.0,46.653096862322194,43,2,67,4,43,3,50,3,40,2,243,48.6
GP,F,16,U,GT3,T,1,3,at_home,services,home,mother,1,2,0,no,no,no,yes,no,yes,yes,yes,4,3,5,1,1,3,0,real_uci_base,7.1,5.0,52.50762632235098,53,4,44,3,51,2,45,3,44,3,237,47.4
GP,F,16,U,LE3,T,3,3,other,other,reputation,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,4,5,1,1,4,0,real_uci_base,7.4,6.8,51.37392183831238,57,3,53,2,54,3,45,3,51,3,260,52.0
GP,M,17,U,LE3,T,4,3,teacher,other,course,mother,2,2,0,no,no,no,yes,yes,yes,yes,no,4,4,4,4,4,4,0,real_uci_base,8.6,6.0,42.39581665066464,60,4,47,3,38,3,36,1,36,3,217,43.4
GP,F,16,U,GT3,T,2,2,services,other,reputation,mother,2,2,0,no,no,no,yes,no,yes,yes,no,3,4,4,1,4,5,0,real_uci_base,7.6,6.5,44.30060562721317,52,4,54,3,43,3,50,3,53,3,252,50.4
GP,M,17,U,GT3,T,3,3,other,other,reputation,father,1,2,0,no,no,no,yes,no,yes,yes,no,4,3,4,1,4,4,4,real_uci_base,7.1,6.0,50.86576851548441,52,2,57,3,52,3,47,3,40,2,248,49.6
GP,M,16,R,GT3,T,4,2,teacher,services,other,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,4,3,3,3,4,3,8,real_uci_base,8.1,4.8,43.14064181926477,51,4,43,3,39,2,36,2,50,3,219,43.8
GP,M,17,U,GT3,T,4,3,other,other,course,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,5,2,3,1,1,2,4,real_uci_base,5.7,5.5,54.34500618359529,43,4,63,3,47,3,69,4,51,3,273,54.6
GP,M,16,U,GT3,T,4,3,teacher,other,home,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,3,4,3,2,3,3,4,real_uci_base,7.6,7.2,44.31930879727461,59,3,68,3,41,2,36,2,33,2,237,47.4
GP,M,16,U,GT3,T,3,3,services,other,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,2,3,1,2,3,0,real_uci_base,7.7,4.6,64.30030748829695,68,4,66,3,75,5,58,2,62,3,329,65.8
GP,F,17,U,GT3,T,2,4,services,services,reputation,father,1,2,0,no,yes,no,yes,yes,yes,no,no,5,4,2,2,3,5,0,real_uci_base,6.4,5.1,45.16295998067132,36,3,56,3,38,2,41,3,53,3,224,44.8
GP,F,17,U,LE3,T,3,3,other,other,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,5,3,3,2,3,1,32,real_uci_base,8.1,4.6,46.99536178252031,54,3,35,2,48,3,50,3,58,3,245,49.0
GP,F,16,U,GT3,T,3,2,other,other,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,1,2,2,1,2,1,8,real_uci_base,7.4,3.6,56.21134655775976,68,4,49,3,65,3,63,4,71,4,316,63.2
GP,M,17,U,GT3,T,3,3,services,services,other,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,4,3,4,2,3,4,6,real_uci_base,7.0,6.4,50.36544855649337,48,2,52,3,53,3,49,3,54,3,256,51.2
GP,M,16,U,GT3,T,1,2,services,services,other,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,3,3,3,1,2,3,0,real_uci_base,8.0,6.5,41.38485463761101,42,3,58,3,47,2,51,3,48,3,246,49.2
GP,M,16,U,LE3,T,2,1,other,other,course,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,2,3,1,2,5,0,real_uci_base,8.8,5.1,47.45021772002213,71,4,43,3,49,3,58,4,39,2,260,52.0
GP,F,17,U,GT3,A,3,3,health,other,reputation,mother,1,2,0,no,yes,no,no,no,yes,yes,yes,3,3,3,1,3,3,10,real_uci_base,7.4,5.3,54.77652590627754,66,4,54,4,65,4,54,3,64,4,303,60.6
GP,M,17,R,GT3,T,1,2,at_home,other,home,mother,1,2,0,no,no,no,no,yes,yes,no,no,3,1,3,1,5,3,6,real_uci_base,7.3,3.4,37.89215044842997,46,3,29,2,32,2,33,2,47,3,187,37.4
GP,F,16,U,GT3,T,2,3,services,services,course,mother,1,2,0,no,no,no,no,yes,yes,yes,no,4,3,3,1,1,2,6,real_uci_base,7.0,4.3,47.539254437722136,48,3,38,2,37,2,39,2,39,3,201,40.2
GP,F,17,U,GT3,T,1,1,at_home,services,course,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,5,3,3,1,1,3,0,real_uci_base,6.7,6.1,46.38465340704967,44,3,52,2,47,3,48,3,46,3,237,47.4
GP,M,17,U,GT3,T,1,2,at_home,services,other,other,2,2,0,no,no,no,yes,no,yes,yes,no,4,4,4,4,5,5,16,real_uci_base,8.0,7.2,42.66592254507199,58,4,57,3,52,4,39,3,39,2,245,49.0
GP,M,16,R,GT3,T,3,3,services,services,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,3,2,3,4,5,0,real_uci_base,7.0,4.5,47.17860581624537,38,2,47,2,52,3,57,3,36,3,230,46.0
GP,M,16,U,GT3,T,2,3,other,other,home,father,2,1,0,no,no,no,no,yes,yes,yes,no,5,3,3,1,1,3,0,real_uci_base,7.6,4.9,45.87172544893853,47,3,41,1,42,4,51,3,48,2,229,45.8
GP,F,17,U,LE3,T,2,4,services,services,course,father,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,3,2,1,1,5,8,real_uci_base,7.0,5.4,50.21815376769057,48,3,59,4,50,3,48,3,46,2,251,50.2
GP,M,17,U,GT3,T,4,4,services,teacher,home,mother,1,1,0,no,no,no,no,yes,yes,yes,no,5,2,3,1,2,5,4,real_uci_base,7.8,4.8,50.37406113542223,51,3,49,3,57,4,47,3,58,4,262,52.4
GP,M,16,R,LE3,T,3,3,teacher,other,home,father,3,1,0,no,yes,no,yes,yes,yes,yes,no,3,3,4,3,5,3,16,real_uci_base,7.8,5.6,31.5612660465988,34,3,33,3,27,2,29,2,34,3,157,31.4
GP,F,17,U,GT3,T,4,4,services,teacher,home,mother,2,1,1,no,yes,no,no,yes,yes,yes,no,4,2,4,2,3,2,30,real_uci_base,8.2,7.2,32.31333735134067,47,3,44,2,42,3,34,1,34,3,201,40.2
GP,F,16,U,LE3,T,4,4,teacher,teacher,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,5,2,1,2,3,0,real_uci_base,7.1,5.7,48.559541224418965,50,2,46,3,38,3,54,4,60,3,248,49.6
GP,F,16,U,GT3,T,4,3,health,other,home,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,5,1,5,2,2,real_uci_base,7.1,5.8,60.36268513440625,64,3,58,3,73,4,62,4,46,3,303,60.6
GP,F,16,U,GT3,T,2,3,other,other,reputation,mother,1,2,0,yes,yes,no,yes,yes,yes,no,no,4,4,3,1,3,4,4,real_uci_base,6.7,4.1,56.33937814110774,52,2,55,3,65,3,56,3,61,4,289,57.8
GP,F,17,U,GT3,T,1,1,other,other,course,mother,1,2,0,no,yes,no,no,no,yes,no,no,4,4,4,1,3,1,0,real_uci_base,7.1,5.9,52.77517002362218,54,3,61,3,61,3,60,3,66,4,302,60.4
GP,F,17,R,GT3,T,2,2,other,other,reputation,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,5,3,2,1,2,3,21,real_uci_base,7.8,5.1,37.94236292784845,39,2,44,4,42,2,39,3,29,2,193,38.6
GP,F,16,R,GT3,T,2,2,services,services,reputation,mother,2,4,0,no,yes,no,yes,no,yes,yes,no,5,3,5,1,1,5,6,real_uci_base,7.3,5.6,62.87035568552534,74,4,66,3,58,2,66,4,83,4,347,69.4
GP,F,17,U,GT3,T,3,4,at_home,services,home,mother,1,3,1,no,yes,yes,no,yes,yes,yes,yes,4,4,3,3,4,5,14,real_uci_base,6.5,7.2,29.091089112851726,27,2,32,3,19,2,25,2,28,2,131,26.2
GP,F,16,U,GT3,A,3,1,services,other,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,2,3,3,2,2,4,2,real_uci_base,7.9,6.4,43.38202555759919,54,4,57,3,41,2,43,3,36,2,231,46.2
GP,F,16,U,GT3,T,4,3,teacher,other,other,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,1,3,2,1,1,1,4,real_uci_base,8.2,4.4,57.44192908585891,73,5,50,3,64,4,66,3,49,2,302,60.4
GP,F,16,U,GT3,T,1,1,at_home,other,home,mother,2,1,0,no,yes,no,no,yes,yes,no,no,4,3,2,1,4,5,2,real_uci_base,7.8,2.2,54.41637837068838,59,4,39,3,63,4,56,3,52,3,269,53.8
GP,F,17,R,GT3,T,4,3,teacher,other,reputation,mother,2,3,0,no,yes,no,yes,yes,yes,yes,yes,4,4,2,1,1,4,0,real_uci_base,8.5,6.5,55.40705909918529,73,4,64,4,54,3,56,4,49,3,296,59.2
GP,F,19,U,GT3,T,3,3,other,other,reputation,other,1,4,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,1,2,3,4,real_uci_base,6.3,5.7,59.99696437808841,72,4,59,4,55,3,53,3,57,4,296,59.2
GP,M,17,U,LE3,T,4,4,services,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,5,3,5,4,5,3,15,real_uci_base,6.4,7.0,40.09220467860487,37,2,43,3,35,3,43,3,41,2,199,39.8
GP,F,16,U,GT3,A,2,2,other,other,reputation,mother,1,2,0,yes,yes,no,no,yes,yes,yes,no,3,3,4,1,1,4,0,real_uci_base,6.1,4.1,42.49526478684509,33,2,33,2,35,3,46,2,45,3,192,38.4
GP,M,18,U,GT3,T,2,2,services,other,home,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,4,4,2,4,5,10,real_uci_base,8.4,7.5,44.7480954505504,59,3,48,3,48,3,44,4,43,3,242,48.4
GP,F,17,R,LE3,T,4,4,services,other,other,mother,1,1,0,no,yes,no,no,yes,yes,no,no,5,2,1,1,2,3,6,real_uci_base,7.9,2.1,54.02605800954434,59,4,48,4,52,4,58,2,43,2,260,52.0
GP,F,17,U,LE3,T,3,2,other,other,reputation,mother,2,2,0,no,no,no,no,yes,yes,yes,no,4,4,4,1,3,1,2,real_uci_base,7.4,7.1,47.34765789293786,49,4,64,4,46,3,53,3,48,3,260,52.0
GP,F,17,U,GT3,T,4,3,other,other,reputation,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,3,4,5,2,4,1,16,real_uci_base,7.6,6.9,40.16830376852874,47,3,38,3,36,2,29,1,31,2,181,36.2
GP,M,18,U,LE3,T,3,3,services,health,home,father,1,2,0,no,yes,no,no,yes,yes,yes,no,3,2,4,2,4,4,10,real_uci_base,6.4,5.0,39.46396896568196,26,1,35,3,34,2,46,2,37,2,178,35.6
GP,F,17,U,GT3,T,2,3,at_home,other,home,father,2,1,0,no,yes,no,no,yes,yes,no,no,3,3,3,1,4,3,4,real_uci_base,9.3,4.1,42.62773008711667,57,3,31,3,43,3,43,3,39,3,213,42.6
GP,F,17,U,GT3,T,2,2,at_home,at_home,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,1,1,4,0,real_uci_base,7.1,6.1,55.97634252859186,59,3,64,4,53,3,62,4,60,3,298,59.6
GP,F,17,R,GT3,T,2,1,at_home,services,reputation,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,2,5,1,2,5,0,real_uci_base,7.3,6.0,47.018852706328005,52,3,53,3,44,3,44,2,59,4,252,50.4
GP,F,17,U,GT3,T,1,1,at_home,other,reputation,mother,1,3,0,no,yes,no,yes,yes,yes,no,yes,4,3,4,1,1,5,12,real_uci_base,7.6,5.3,47.78923026991795,57,3,59,3,42,3,53,3,36,3,247,49.4
GP,F,16,U,GT3,T,2,3,services,teacher,other,mother,1,2,0,yes,no,no,no,yes,yes,yes,no,2,3,1,1,1,3,0,real_uci_base,7.6,6.1,52.93714802469773,66,4,70,4,58,3,50,3,60,4,304,60.8
GP,M,18,U,GT3,T,2,2,other,other,home,mother,2,2,3,no,yes,yes,no,yes,yes,yes,no,3,3,3,5,5,4,9,real_uci_base,7.5,4.6,23.19170361095371,22,1,19,1,34,3,35,3,27,4,137,27.4
GP,F,16,U,GT3,T,4,4,teacher,services,home,mother,1,3,0,no,yes,no,yes,no,yes,yes,no,5,3,2,1,1,5,4,real_uci_base,6.5,6.2,62.32932339703477,58,3,88,4,72,4,64,4,72,5,354,70.8
GP,F,18,R,GT3,T,3,1,other,other,reputation,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,5,3,3,1,1,4,4,real_uci_base,7.6,6.0,58.57670928946677,71,4,69,3,65,4,74,4,58,4,337,67.4
GP,F,17,U,GT3,T,3,2,other,other,course,mother,1,2,0,no,no,no,yes,no,yes,yes,no,5,3,4,1,3,3,2,real_uci_base,8.6,5.3,44.91866844907923,63,3,40,4,34,2,39,2,43,2,219,43.8
GP,M,17,U,LE3,T,2,3,services,services,reputation,father,1,2,0,no,yes,no,no,no,yes,yes,no,5,3,3,1,3,3,0,real_uci_base,8.2,4.5,57.44656863576262,75,4,45,3,69,3,54,3,57,3,300,60.0
GP,M,18,U,LE3,T,2,1,at_home,other,course,mother,4,2,0,yes,yes,no,yes,yes,yes,yes,yes,4,3,2,4,5,3,2,real_uci_base,8.4,5.3,36.675790086173606,61,3,37,3,32,2,35,2,41,3,206,41.2
GP,F,17,U,GT3,A,2,1,other,other,course,mother,2,3,0,no,no,no,yes,yes,yes,yes,yes,3,2,3,1,2,3,0,real_uci_base,6.6,5.8,43.49845043480859,41,4,51,2,39,3,38,2,40,2,209,41.8
GP,F,17,U,LE3,T,4,3,health,other,reputation,father,1,2,0,no,no,no,yes,yes,yes,yes,yes,3,2,3,1,2,3,0,real_uci_base,6.5,5.0,49.113771555245776,44,2,53,2,47,4,30,2,48,3,222,44.4
GP,M,17,R,GT3,T,2,2,other,other,course,father,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,5,2,1,1,1,0,real_uci_base,7.4,7.4,56.83139600648144,58,3,66,3,66,3,66,4,50,2,306,61.2
GP,M,17,U,GT3,T,4,4,teacher,teacher,reputation,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,yes,4,5,5,1,3,2,0,real_uci_base,7.5,6.2,61.39009497201788,57,3,54,4,69,4,66,4,73,4,319,63.8
GP,M,16,U,GT3,T,4,4,health,other,reputation,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,2,4,2,4,1,0,real_uci_base,8.0,5.2,57.7980283323264,68,3,64,4,55,3,56,3,48,3,291,58.2
GP,M,16,U,LE3,T,1,1,other,other,home,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,3,4,2,1,1,5,2,real_uci_base,6.2,4.4,37.58379664066042,31,2,31,3,30,2,33,3,44,3,169,33.8
GP,M,16,U,GT3,T,3,2,at_home,other,reputation,mother,2,3,0,no,no,no,yes,yes,yes,yes,yes,5,3,3,1,3,2,0,real_uci_base,8.1,5.6,59.59231609167238,78,4,63,4,53,3,53,2,62,3,309,61.8
GP,M,17,U,LE3,T,2,2,other,other,home,father,1,2,0,no,no,no,yes,no,yes,yes,yes,4,4,2,5,5,4,0,real_uci_base,7.3,6.4,43.44020005341041,48,3,57,3,45,2,44,2,41,2,235,47.0
GP,F,16,U,GT3,T,2,1,other,other,home,mother,1,1,0,no,no,no,no,yes,yes,yes,yes,4,5,2,1,1,5,4,real_uci_base,7.5,5.6,45.12321737747159,42,3,36,3,43,3,51,3,50,4,222,44.4
GP,F,16,U,GT3,A,4,1,other,other,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,5,3,3,1,2,5,0,real_uci_base,6.6,3.2,45.97723849911553,38,2,29,2,36,1,44,4,44,3,191,38.2
GP,F,18,U,LE3,A,2,4,services,other,course,mother,2,2,1,no,yes,no,no,yes,yes,yes,no,4,3,3,1,1,3,18,real_uci_base,6.1,6.1,30.22809291188076,25,2,34,3,26,2,15,2,25,2,125,25.0
GP,F,18,U,LE3,T,2,2,at_home,services,course,mother,1,2,1,no,yes,no,no,no,yes,yes,yes,5,3,1,1,1,5,16,real_uci_base,7.9,5.4,40.2455334151077,48,4,46,3,42,2,39,3,49,3,224,44.8
GP,F,18,U,GT3,T,3,3,other,other,course,mother,2,1,1,no,no,no,no,yes,no,yes,no,4,1,1,1,1,3,14,real_uci_base,7.4,4.4,40.69774545710314,44,3,46,2,45,2,36,3,47,3,218,43.6
GP,M,18,U,GT3,T,2,2,other,at_home,course,other,1,1,1,no,yes,no,yes,no,no,yes,yes,4,4,3,2,2,1,26,real_uci_base,6.7,7.4,20.0,12,1,33,2,4,2,15,3,17,2,81,16.2
GP,M,17,U,GT3,T,4,4,teacher,teacher,course,mother,1,1,0,no,yes,no,yes,no,yes,yes,no,4,2,1,1,2,5,6,real_uci_base,6.5,3.4,50.05725614712085,47,3,44,2,48,3,62,3,52,3,253,50.6
GP,F,17,U,GT3,T,3,2,other,other,course,father,1,2,0,no,no,no,yes,yes,yes,no,no,5,4,2,1,1,3,4,real_uci_base,7.2,5.0,55.75829261927371,60,3,62,4,60,3,64,4,45,3,291,58.2
GP,F,17,U,LE3,T,1,1,at_home,at_home,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,3,2,1,2,4,10,real_uci_base,8.2,6.2,55.73767193109728,68,4,67,4,65,3,52,4,55,4,307,61.4
GP,F,16,U,GT3,T,1,2,other,other,course,mother,1,1,0,no,no,no,no,yes,no,yes,no,5,3,5,1,2,5,4,real_uci_base,7.4,4.7,49.89714550542462,45,2,37,1,49,3,58,4,53,3,242,48.4
GP,F,17,R,GT3,T,2,1,at_home,services,course,mother,3,2,0,no,no,no,yes,yes,yes,no,no,2,1,1,1,1,3,2,real_uci_base,6.0,2.9,52.47542791285284,46,3,61,4,50,3,43,4,58,3,258,51.6
GP,F,17,R,LE3,A,1,4,other,other,course,other,4,1,1,no,yes,no,no,yes,yes,yes,no,5,5,4,1,1,5,14,real_uci_base,7.6,6.6,29.22035695978839,28,3,25,2,22,2,31,2,9,1,115,23.0
GP,M,18,U,GT3,T,2,2,other,services,reputation,father,1,2,0,no,no,no,no,yes,no,yes,no,5,5,4,3,5,2,16,real_uci_base,7.3,7.2,26.241987177260157,25,2,32,2,19,3,28,2,30,2,134,26.8
GP,F,17,U,LE3,A,2,2,other,other,home,mother,1,1,1,no,yes,no,no,no,no,yes,no,3,1,2,1,1,1,8,real_uci_base,5.5,4.5,28.09168345763159,12,1,32,3,31,1,22,2,35,3,132,26.4
GP,F,17,R,LE3,T,1,1,at_home,other,course,mother,2,3,0,no,no,no,yes,yes,yes,yes,no,4,3,3,1,3,5,4,real_uci_base,7.0,5.2,57.64979095125137,62,4,57,3,60,3,52,3,48,2,279,55.8
GP,F,17,U,LE3,A,4,2,teacher,other,course,mother,1,2,0,no,yes,no,yes,yes,yes,no,no,4,3,2,1,1,4,4,real_uci_base,7.1,3.5,65.7107271651466,67,4,66,4,75,4,63,4,68,4,339,67.8
GP,M,17,U,LE3,T,4,3,health,other,course,mother,2,2,0,no,no,no,yes,yes,yes,yes,yes,2,5,5,1,4,5,8,real_uci_base,8.0,7.4,50.14329461378671,62,3,50,3,62,4,46,4,54,3,274,54.8
GP,M,17,R,LE3,A,4,4,teacher,other,course,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,3,3,3,2,3,4,0,real_uci_base,8.6,4.7,58.0160449368104,74,4,56,2,62,4,62,3,56,3,310,62.0
GP,M,16,U,LE3,T,4,3,teacher,other,course,mother,1,1,0,no,no,no,yes,no,yes,yes,no,5,4,5,1,1,3,7,real_uci_base,8.4,5.7,52.7178378903158,70,3,47,2,61,4,53,3,31,2,262,52.4
GP,M,16,U,GT3,T,4,4,services,services,course,mother,1,1,0,no,no,yes,yes,yes,yes,yes,no,5,3,2,1,2,5,4,real_uci_base,7.4,5.4,48.64328751943531,45,3,53,4,49,3,45,3,54,3,246,49.2
GP,F,17,U,GT3,T,4,4,teacher,services,course,mother,1,2,0,no,yes,yes,no,yes,yes,yes,yes,5,3,1,1,4,5,2,real_uci_base,6.5,3.9,56.04963823867829,53,4,53,3,52,3,53,3,56,3,267,53.4
GP,M,17,R,GT3,T,1,1,other,other,home,father,2,3,0,no,no,no,no,no,yes,yes,yes,4,3,3,1,1,1,2,real_uci_base,8.9,6.1,63.48441715495798,94,5,75,4,73,5,70,3,66,4,378,75.6
GP,F,17,U,GT3,T,3,3,services,other,home,mother,2,3,0,no,yes,no,no,yes,yes,yes,yes,4,2,2,2,3,5,10,real_uci_base,7.0,5.1,48.56465196524874,48,2,61,2,43,3,50,3,51,2,253,50.6
GP,F,17,U,GT3,T,1,1,at_home,other,course,mother,1,2,0,yes,no,no,no,no,yes,no,yes,4,3,2,1,1,4,10,real_uci_base,7.3,2.6,60.75867274425911,62,3,56,3,71,4,58,4,53,3,300,60.0
GP,F,18,U,GT3,T,2,1,other,other,course,other,2,3,0,no,yes,no,no,no,yes,yes,yes,4,4,4,1,1,3,10,real_uci_base,7.1,6.3,49.477831073047646,58,3,51,3,51,4,52,4,53,3,265,53.0
GP,M,16,U,GT3,T,2,1,other,other,course,mother,3,1,0,no,no,no,no,yes,yes,yes,no,4,3,3,1,1,4,7,real_uci_base,7.7,6.3,50.06259265457047,58,4,55,3,60,4,54,3,55,3,282,56.4
GP,F,17,U,GT3,T,1,1,other,services,course,father,1,2,0,no,yes,no,no,yes,yes,no,no,4,3,4,1,2,5,4,real_uci_base,7.2,4.0,41.05910994301476,42,3,47,4,21,3,35,2,28,2,173,34.6
GP,M,17,U,GT3,T,2,3,other,other,course,father,2,1,0,no,no,no,no,yes,yes,yes,no,5,2,2,1,1,2,2,real_uci_base,7.0,4.3,53.97542520698789,48,3,47,4,52,3,64,4,58,3,269,53.8
GP,M,22,U,GT3,T,3,1,services,services,other,mother,1,1,3,no,no,no,no,no,no,yes,yes,5,4,5,5,5,1,12,real_uci_base,7.3,8.0,20.0,21,2,29,2,7,1,17,1,15,2,89,17.8
GP,M,18,R,LE3,T,3,3,other,services,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,3,1,3,5,8,real_uci_base,7.3,6.5,39.95839684845487,47,3,50,3,32,2,33,2,42,3,204,40.8
GP,M,16,U,GT3,T,0,2,other,other,other,mother,1,1,0,no,no,no,no,no,yes,yes,no,4,3,2,2,4,5,0,real_uci_base,7.2,4.7,41.55120425446568,34,2,37,2,44,3,57,2,37,2,209,41.8
GP,M,18,U,GT3,T,3,2,services,other,course,mother,2,1,0,no,no,no,no,yes,no,yes,no,4,4,5,2,4,5,8,real_uci_base,7.2,6.7,43.99683073157581,35,3,41,4,51,3,31,3,41,3,199,39.8
GP,M,16,U,GT3,T,3,3,at_home,other,reputation,other,3,2,1,yes,yes,no,no,no,yes,yes,no,5,3,3,1,3,2,4,real_uci_base,7.4,6.4,37.91035136843902,43,3,51,4,29,3,31,2,36,2,190,38.0
